"GEOID","JanTemp","JulyTemp","Precipitation"
"4849314",67.3,98.1,18.9
"4873526",64.8,93.1,30.59
"4860290",68.4,97.1,20.15
"4853946",68.4,97.1,20.15
"4840000",68.4,97.1,20.15
"4814290",68.4,97.1,20.15
"4821958",68.4,97.1,20.15
"4826280",54.8,94.7,20.54
"4862132",52.5,95.8,32.37
"4859612",55.7,94.9,28.25
"4850742",68.4,97.1,20.15
"4841475",66.1,98.5,20.57
"4850322",68.4,97.1,20.15
"4834105",66.1,98.5,20.57
"4858952",63,91,37.87
"4808830",64.7,94.9,30.17
"4814872",58,95.7,21.9
"4832910",68.4,97.1,20.15
"4853934",69.6,96.3,22.78
"4864316",68.4,97.1,20.15
"4844075",68.4,97.1,20.15
"4812982",64.8,98.4,21.1
"4805690",68.4,97.1,20.15
"4837390",68.4,97.1,20.15
"4825744",68.4,97.1,20.15
"4874660",56.2,94.5,25.9
"4841503",68.4,97.1,20.15
"4873904",64.7,94.9,30.17
"4843432",63.2,92.8,39.79
"4841580",69.5,93.5,24.83
"4831646",68.4,97.1,20.15
"4819808",64.8,93.1,30.59
"4848750",68.4,97.1,20.15
"4866686",52.7,94.1,37.99
"4847898",68.4,97.1,20.15
"4845750",56.4,93.9,14.66
"4829912",62,94.5,40.46
"4844110",68.4,97.1,20.15
"4854666",64.8,93.1,30.59
"4819492",59.8,95.1,37.57
"4854624",60.4,95.2,35.05
"4844146",66.1,98.5,20.57
"4854748",69.5,93.5,24.83
"4841452",64.4,97.9,22.17
"4851852",64.7,94.9,30.17
"4844344",69.5,93.5,24.83
"4849440",47.9,93.6,19.06
"4840320",69.6,96.3,22.78
"4865774",68.4,97.1,20.15
"4822858",69.5,93.5,24.83
"4860480",66.1,98.5,20.57
"4859794",66.1,98.5,20.57
"4880724",68.4,97.1,20.15
"4854558",68.4,97.1,20.15
"4834133",68.4,97.1,20.15
"4875432",68.4,97.1,20.15
"4824894",68.4,97.1,20.15
"4862486",52,94.8,35.55
"4848804",62.4,93.1,44.16
"4856384",64.7,97.8,24.17
"4823176",61.1,95.1,37.44
"4863272",60.7,92.3,52.39
"4812736",55,95,27.58
"4862252",55,95,27.58
"4821310",53.6,95.4,34.9
"4822708",51.8,92,19.38
"4840888",52.5,96.4,21.18
"4830092",57.2,95.1,34.99
"4814680",51.8,97.3,24.45
"4803600",65.5,93.3,28.7
"4832684",62.3,95.8,33.78
"4847460",53.5,97.2,27.66
"4822192",56.4,94.4,45.05
"4814860",64.6,97.1,26.65
"4810090",61.6,94.7,41.05
"4877152",50.3,95.3,23.22
"4850820",60.9,95,32.53
"4844032",53.1,93.8,20.3
"4833980",62.5,91.3,45.38
"4860164",62.5,91.3,45.38
"4842508",53.6,95.4,34.9
"4856468",52.8,93.5,43.05
"4827000",54.8,96,33.49
"4848096",55.5,95.5,36.44
"4840108",63.4,96.1,27.55
"4815364",55.5,95.7,33.5
"4862240",55.5,95.7,33.5
"4817540",55.9,95.3,32.21
"4836140",55.9,95.3,32.21
"4861340",53.7,93,47.66
"4824912",54.8,96,33.49
"4855020",54.8,96,33.49
"4871708",53.9,93.1,18.54
"4826220",67.7,96.2,23.75
"4861880",58,95.4,27.62
"4870232",56.5,94.6,20.08
"4805720",59.4,96.8,11.56
"4845228",68.7,93.8,25.04
"4832840",54.8,95.7,23.51
"4841872",54.8,94.2,24.1
"4877380",56.3,95.3,20.5
"4832372",69.5,93.5,24.83
"4854798",69.5,93.5,24.83
"4859984",54.9,94.3,25.81
"4826640",56.2,94.6,18.53
"4853304",54.5,96.7,24.08
"4877044",54.5,96.7,24.08
"4852902",54.7,95.3,39.34
"4832246",69.6,96.3,22.78
"4850724",56.4,94.1,47.11
"4876636",56.4,94.1,47.11
"4807042",59.8,95.1,37.57
"4801594",63,91,37.87
"4867664",60,94.7,41.86
"4858532",53.3,94,41.08
"4854216",55.1,93.7,44.45
"4830560",60.5,93.7,45.9
"4872188",58.2,93.8,49.08
"4832816",54.1,93.4,42.37
"4850316",54.3,93.4,45.85
"4876612",49.6,92.6,20.87
"4849512",55.9,95.3,32.21
"4801612",48.1,92.5,22.16
"4829732",47.9,93.9,22.5
"4857128",52.7,93.4,44.23
"4865780",54.9,96.2,29.39
"4810084",54.9,96.2,29.39
"4850876",55.8,93.6,43.37
"4832810",52.7,93.8,40.5
"4804504",56,94.6,40.94
"4850076",56,94.6,40.94
"4879919",59.8,95.1,39.51
"4880740",56.4,95.1,26.78
"4813324",64.8,98.4,21.1
"4822528",69.6,96.3,22.78
"4830608",69.6,96.3,22.78
"4845384",69.6,96.3,22.78
"4816432",60.5,93.7,45.9
"4869932",60.5,93.7,45.9
"4880144",60.5,93.7,45.9
"4818476",60.8,92.3,49.6
"4803192",60,94.7,41.86
"4838884",58.8,94.6,44.14
"4832552",52.2,97.3,25.99
"4871228",59.2,96,28.37
"4844170",55,93.7,17.4
"4853436",53.9,93.1,18.54
"4808644",52.5,91.2,17.48
"4814584",59.9,92.8,52.16
"4869560",62.1,96.2,21.5
"4841464",66.1,98.5,20.57
"4848852",48.6,93.8,23.36
"4816036",51.8,94.2,38.2
"4839680",51.8,94.2,38.2
"4808812",52.7,93.4,44.23
"4873196",52.7,93.4,44.23
"4859096",63.4,96.1,29.83
"4840450",53.5,96,32.25
"4815544",56.7,94.4,8.79
"4847892",54.4,95.2,36.42
"4815196",49.6,92.6,20.87
"4830044",57.6,94.8,13.79
"4814920",62,95.8,31.84
"4866440",54.8,92.8,15.94
"4859384",66.3,95.7,26.34
"4834508",57.7,95,32.99
"4872176",57.7,95,32.99
"4808104",56.5,95.1,33.68
"4808788",56.3,95.6,37.59
"4850184",56.3,95.6,37.59
"4861616",56.3,95.6,37.59
"4830548",59.1,95.3,32.99
"4872824",59.1,95.3,32.99
"4863140",52.7,91.9,18.19
"4852668",56.2,94.5,25.9
"4876948",61.6,92.5,46.47
"4806104",64.4,92.8,33.71
"4803588",56.2,95.7,34.81
"4809004",56.2,95.7,34.81
"4848396",56.4,95.2,23.78
"4801324",49.7,91.8,17.71
"4830296",53.7,97.4,24.04
"4862528",53.3,95.9,21.41
"4834628",62.7,95.8,29.7
"4868708",62.7,95.8,29.7
"4842940",55.7,96.3,31.09
"4865345",62.5,91.3,45.38
"4857176",60.1,95.6,32.73
"4833356",54.8,94.7,20.54
"4862636",54.5,96.7,24.08
"4878316",48.3,92,20.66
"4841548",68.7,93.8,25.04
"4880722",68.7,93.8,25.04
"4829612",55.1,96.2,20.77
"4808410",69.5,93.5,24.83
"4819714",69.5,93.5,24.83
"4840210",69.5,93.5,24.83
"4860686",69.5,93.5,24.83
"4875554",69.5,93.5,24.83
"4841582",66.1,98.5,20.57
"4841422",65.5,93.3,28.7
"4810528",56.7,95.2,21.95
"4805384",62.7,95.8,29.7
"4841848",63.2,92.8,39.79
"4805552",56.4,95.1,26.78
"4828080",63.2,92.8,39.79
"4803300",52.7,94.1,37.99
"4843024",51.8,91.6,18.42
"4879768",58.4,95.6,12.37
"4826328",46.9,93.6,21.88
"4817816",54.9,94.3,25.81
"4879612",53.9,93.1,18.54
"4863752",54.5,96.7,24.08
"4827888",62.9,90.5,33.74
"4807492",57.7,95,32.99
"4848336",58.4,95.1,34.9
"4867424",60.1,93.6,47.74
"4850796",62,95.8,31.84
"4813672",52.7,93.8,40.5
"4807636",53.7,97.4,24.04
"4809160",60.3,94.3,31.23
"4876864",54.6,96.1,31.77
"4817516",59.2,96.4,13.12
"4813024",54.4,95.2,36.42
"4818104",69.6,96.3,22.78
"4860752",52.1,93.8,41.08
"4833608",46.9,93.6,21.88
"4842844",54.8,93.4,47.31
"4808752",54.8,93.4,47.31
"4843252",51.8,92.8,20.66
"4872788",56.9,94.9,37.31
"4845780",48.1,92.5,22.16
"4843972",69.6,96.3,22.78
"4849080",69.6,96.3,22.78
"4861532",69.6,96.3,22.78
"4839304",59.2,96,28.37
"4847406",67.3,98.1,18.9
"4850924",67.3,98.1,18.9
"4801858",66.3,95.7,26.34
"4822768",64.8,93.1,30.59
"4864244",64.8,93.1,30.59
"4869380",51.8,91.6,18.42
"4804462",61.6,92.5,46.47
"4869596",61.6,92.5,46.47
"4822593",64.8,93.1,30.59
"4802290",66.3,95.7,26.34
"4809796",49.7,91.8,17.71
"4865240",56.2,94.6,18.53
"4813570",59.8,93.4,49.73
"4857566",55.9,94,46.98
"4825038",63.9,98,20.3
"4866536",63.9,98,20.3
"4862468",65.4,92.8,26.83
"4834478",62.9,90.5,33.74
"4814692",57.2,95.1,34.99
"4812562",55.7,96.3,31.09
"4847676",59.2,96.1,11.51
"4835828",59.6,94,13.41
"4834671",56.7,94.4,8.79
"4859210",56.7,94.4,8.79
"4828200",57.6,94.8,13.79
"4877336",68.4,97.1,20.15
"4841782",68.4,97.1,20.15
"4818134",62.4,93.1,44.16
"4840188",68.4,97.1,20.15
"4822898",68.4,97.1,20.15
"4865210",68.4,97.1,20.15
"4843465",68.4,97.1,20.15
"4848315",68.4,97.1,20.15
"4812226",68.4,97.1,20.15
"4839994",68.4,97.1,20.15
"4824015",68.4,97.1,20.15
"4841424",68.4,97.1,20.15
"4856644",68.4,97.1,20.15
"4860380",67.3,98.1,18.9
"4824738",68.4,97.1,20.15
"4853970",68.4,97.1,20.15
"4862318",68.4,97.1,20.15
"4827124",66.1,98.5,20.57
"4826130",68.4,97.1,20.15
"4814880",69.5,93.5,24.83
"4852302",64.7,97.8,24.17
"4844038",66.1,98.5,20.57
"4835420",62.8,93.4,41.5
"4877196",60.1,95.6,32.73
"4814927",60.9,96,18.02
"4840966",60.9,96,18.02
"4841449",66.1,98.5,20.57
"4860482",66.1,98.5,20.57
"4873928",59.8,95.1,37.57
"4822000",62.5,91.3,45.38
"4878640",52.7,91.9,18.19
"4850232",54.4,94.4,41.27
"4872992",65.2,97.5,23.88
"4847016",62.6,91,42.28
"4845576",62.7,95.8,29.7
"4812045",69.5,93.5,24.83
"4865378",68.4,97.1,20.15
"4854186",69.5,93.5,24.83
"4841728",69.5,93.5,24.83
"4874667",68.4,97.1,20.15
"4824018",68.4,97.1,20.15
"4810852",64.8,98.4,21.1
"4869708",65.5,93.3,28.7
"4840984",60.1,95.6,32.73
"4813972",60.9,90.8,52.33
"4853964",69.5,93.5,24.83
"4872656",60.5,93.7,45.9
"4823398",68.4,97.1,20.15
"4865532",68.4,97.1,20.15
"4801500",68.4,97.1,20.15
"4843948",54.8,92.8,15.94
"4817426",66.3,95.7,26.34
"4872948",69.5,93.5,24.83
"4827748",68.4,97.1,20.15
"4871236",56,94.6,40.94
"4813128",68.4,97.1,20.15
"4831484",66.9,96.5,21.84
"4816300",66,96.5,23.73
"4847172",56.4,95.1,26.78
"4843822",68.4,97.1,20.15
"4866512",68.7,93.8,25.04
"4824013",68.4,97.1,20.15
"4860478",68.4,97.1,20.15
"4844284",54.1,96.3,27.68
"4871820",66.1,98.5,20.57
"4874668",66.1,98.5,20.57
"4866848",51.8,92,19.38
"4825404",60.9,90.8,52.33
"4841660",69.5,93.5,24.83
"4843216",52.2,97.3,25.99
"4819108",62.5,91.3,45.38
"4851552",68.4,97.1,20.15
"4846494",68.4,97.1,20.15
"4824252",67.7,96.2,23.75
"4814882",64.4,97.9,22.17
"4865168",66.3,95.7,26.34
"4849359",64.8,93.1,30.59
"4853212",55.7,96.3,31.09
"4851828",63.9,98,20.3
"4848048",62.6,91,42.28
"4834736",53.7,93,47.66
"4806242",60,94.9,33
"4873580",54.8,94.2,24.1
"4837468",55.1,96.2,20.77
"4829336",59.1,95.3,32.99
"4810384",58.8,93.3,50.63
"4848478",53.6,93.3,45.1
"4868978",61.6,94.7,41.05
"4838848",62.4,93.1,44.16
"4874144",55.8,93.6,43.37
"4879672",62.7,95.8,29.7
"4815976",59.8,95.1,39.51
"4868576",59.8,95.1,37.57
"4835480",61.6,92.5,46.47
"4805036",64.4,92.8,33.71
"4870868",69.6,96.3,22.78
"4839040",59.6,92.9,28.61
"4831292",48.3,92,20.66
"4817372",56.2,95.7,34.81
"4854432",57.4,93.9,45.62
"4813552",59.1,95.3,32.99
"4842016",59.1,95.3,32.99
"4879576",54.4,95.2,36.42
"4836128",59.6,94,13.41
"4803360",52.9,93.3,46.24
"4819288",46.9,93.6,21.88
"4864472",58,95.7,21.9
"4862828",53.4,94.5,39
"4843996",56.3,95.3,20.5
"4849968",51.7,91.3,17.42
"4819900",51.8,94.2,38.2
"4824000",56.7,94.4,8.79
"4851648",52.5,95.8,32.37
"4858568",63,91,37.87
"4849560",62.2,94.7,37.67
"4827696",48.7,93.8,19.41
"4846668",54.8,93.4,47.31
"4807528",66,96.5,23.73
"4819084",54.8,96,33.49
"4854168",66.3,95.7,26.34
"4822552",57.5,94.9,24.02
"4829000",54.4,95.2,36.42
"4835636",58.2,93.8,49.08
"4832906",60,94.9,33
"4870340",48.7,93.8,19.41
"4821436",65.5,93.3,28.7
"4859192",56,94.6,40.94
"4804408",54.8,96.8,22.28
"4843012",53.6,95.4,34.9
"4825392",63.7,95.7,30.18
"4862384",54.8,96,33.49
"4850400",63.4,96.1,27.55
"4853160",54.7,95.3,39.34
"4867688",61.6,92.5,46.47
"4848072",57.6,94.9,15.39
"4851840",58.3,95,40.65
"4847988",48.2,93.7,20.95
"4852068",68.4,97.1,20.15
"4860098",68.4,97.1,20.15
"4843960",67.3,98.1,18.9
"4822905",66.1,98.5,20.57
"4831820",51.8,92,19.38
"4839520",57.2,95,38.99
"4827744",68.4,97.1,20.15
"4871924",57.4,93.9,45.62
"4856000",61.6,92.5,46.47
"4809448",46.9,93.6,21.88
"4841086",68.4,97.1,20.15
"4840186",68.4,97.1,20.15
"4837665",68.4,97.1,20.15
"4844167",66.1,98.5,20.57
"4805288",62.5,91.3,45.38
"4870772",51.8,91.6,18.42
"4874576",63.1,96.1,25.42
"4818224",58.6,93.6,47.54
"4877176",57.6,93.9,44.44
"4817429",55.5,95.7,33.5
"4815700",56.2,94.6,18.53
"4874048",54.8,94.2,24.1
"4820716",50.3,95.3,23.22
"4853520",56.6,94.8,31.58
"4811725",59.8,95.1,37.57
"4860458",68.7,93.8,25.04
"4861466",69.5,93.5,24.83
"4870940",50.4,90.9,18.61
"4872954",65.5,93.3,28.7
"4872800",59.4,96.8,11.56
"4824168",56.3,95.6,37.59
"4865050",66.1,98.5,20.57
"4846752",58.3,95,40.65
"4876048",47.3,93.6,20.47
"4848858",53.4,94.5,39
"4826004",56.6,94.8,31.58
"4850220",52,94.8,35.55
"4811992",58.3,95,37.52
"4826136",59.1,95.3,32.99
"4811102",68.4,97.1,20.15
"4844142",67.3,98.1,18.9
"4840100",66.1,98.5,20.57
"4812010",68.4,97.1,20.15
"4835754",69.5,93.5,24.83
"4808164",64.7,97.8,24.17
"4858820",60.9,90.8,52.33
"4865672",56.2,94.5,25.9
"4865066",54.6,96.1,31.77
"4852212",53.6,95.4,34.9
"4872476",48,90.9,16.61
"4865756",68.7,93.8,25.04
"4841416",69.5,93.5,24.83
"4860278",63.9,98,20.3
"4810197",60.1,95.6,32.73
"4849692",56.2,95.7,34.81
"4801000",54.8,94.2,24.1
"4802272",62.5,91.3,45.38
"4875626",69.6,96.3,22.78
"4852404",65.5,93.3,28.7
"4863404",54.7,95.3,39.34
"4866248",69.6,96.3,22.78
"4818092",63.2,95,34.59
"4806244",54.4,95.2,36.42
"4807036",60.9,90.8,52.33
"4874228",49.2,90.9,19.63
"4861724",65.4,92.8,26.83
"4812388",60,93,27.02
"4872896",54.2,96.6,26.02
"4868300",62.3,95.8,33.78
"4811572",48.9,92.1,18.97
"4834865",54.6,96.1,31.77
"4851396",59.7,94.4,43.89
"4859642",69.6,96.3,22.78
"4862624",57.9,95,25.63
"4820452",60,95,36.21
"4845000",52.7,92.4,18.91
"4846716",62.6,91,42.28
"4840104",69.6,96.3,22.78
"4825344",68.4,97.1,20.15
"4820020",52.7,93.4,44.23
"4822588",54.8,96,33.49
"4843636",52.7,93.8,40.5
"4831100",62.7,95.8,29.7
"4805648",59.1,92.9,23.53
"4808668",62.6,91,42.28
"4848720",54.9,96.2,29.39
"4813276",62.7,95.8,29.7
"4844072",66.1,98.5,20.57
"4877746",62.4,93.1,44.16
"4845288",64.6,97.1,26.65
"4866704",62.7,95.8,29.7
"4835984",61.6,94.7,41.05
"4809172",52.9,93.3,46.24
"4871960",61.6,92.5,46.47
"4873328",51.8,94.2,38.2
"4844260",58.8,94.6,44.14
"4828068",61.3,89.9,47.17
"4838992",56.3,95.6,37.59
"4851984",60.8,92.3,49.6
"4871684",64.8,93.1,30.59
"4865000",62.7,95.8,29.7
"4805372",54.4,95.2,36.42
"4813492",54.4,95.2,36.42
"4832984",53.4,94.5,39
"4833212",57.4,93.9,45.62
"4817917",55.5,95.7,33.5
"4833548",55.8,94.6,29.89
"4821556",48.2,92.4,18.52
"4856485",55.5,95.5,36.44
"4810252",60.9,91.5,54.93
"4801576",69.6,96.3,22.78
"4843354",56,94.6,40.94
"4827300",57.3,94.4,41.52
"4805708",56.3,95.6,37.59
"4851372",59.9,92.3,55.44
"4804516",54.8,93.4,47.31
"4812892",58,95.7,21.9
"4865049",66.1,98.5,20.57
"4864307",69.6,96.3,22.78
"4841458",68.4,97.1,20.15
"4825512",47.3,93.6,20.47
"4820734",69.6,96.3,22.78
"4805520",68.4,97.1,20.15
"4861784",60,94.7,41.86
"4859528",56.7,94.8,28.07
"4832612",48.6,91.2,17.34
"4835954",59.8,93.4,49.73
"4872902",56.4,95.1,26.78
"4815436",60.8,92.3,49.6
"4807108",57.5,94.1,47.62
"4830308",55,95,27.58
"4847100",60.9,91.5,54.93
"4805264",52.1,93.8,41.08
"4877788",54.8,96,33.49
"4822892",68.4,97.1,20.15
"4843474",68.4,97.1,20.15
"4844076",68.4,97.1,20.15
"4844120",66.1,98.5,20.57
"4877728",57.6,94.8,13.79
"4869104",51.8,94.2,38.2
"4809328",52.1,93.8,41.08
"4822660",69.6,96.3,22.78
"4821028",53.6,95.4,34.9
"4831412",47.9,93.6,19.06
"4837396",59.1,95.3,32.99
"4822132",55,95,27.58
"4871756",54.7,95.3,39.34
"4865384",48.7,93.8,19.41
"4820848",54.8,93.4,47.31
"4858016",52.7,94.1,37.99
"4845072",59.1,93.6,48.58
"4803000",48.9,92.1,18.97
"4880560",62.2,94.7,37.67
"4830644",54.8,96,33.49
"4808260",64.8,98.4,21.1
"4805468",59.6,95.5,11.48
"4875428",63.8,93.7,36.59
"4833320",49.2,90.4,18.31
"4827348",59,93.5,29.05
"4858088",62.4,93.1,44.16
"4804600",53.6,95.4,34.9
"4807132",54.8,96,33.49
"4812895",56.2,95.7,34.81
"4879828",55.8,93.6,43.37
"4848408",55.5,95.5,36.44
"4856108",61.2,94.4,42.17
"4855152",52.7,94.1,37.99
"4865660",54.8,96,33.49
"4859696",52.7,94.1,37.99
"4840168",56.5,95.1,33.68
"4840744",54.8,96,33.49
"4831868",62.2,94.7,37.67
"4871156",54.4,95.2,36.42
"4849320",54.6,95.8,25.52
"4868636",56.7,94.4,8.79
"4833200",61.2,94.4,42.17
"4870904",53,93.3,42.71
"4800160",51.8,92,19.38
"4839916",53.6,95.4,34.9
"4866464",61.6,94.7,41.05
"4811368",52.6,97.4,28.15
"4835084",51.8,94.2,38.2
"4819624",61.6,92.5,46.47
"4818152",57.6,93.9,44.44
"4829036",55.5,95.5,36.44
"4846692",62,95.8,31.84
"4859336",61.2,94.4,42.17
"4819570",55.7,96.3,31.09
"4868828",60.7,92.3,52.39
"4869476",47.9,93.6,19.06
"4849464",52.5,91.2,17.48
"4869830",61.6,92.5,46.47
"4863020",68.4,97.1,20.15
"4856696",69.6,96.3,22.78
"4838776",61.3,89.9,47.17
"4837072",55.5,95.5,36.44
"4811836",59.8,95.1,37.57
"4822276",53.3,94,41.08
"4863668",53.4,94.5,39
"4847496",52.7,94.1,37.99
"4867640",62.2,94.7,37.67
"4877020",62,94.5,40.46
"4822168",55.1,93.7,44.45
"4840288",68.4,97.1,20.15
"4833848",53.6,95.4,34.9
"4850100",52.7,94.1,37.99
"4838476",61.6,92.5,46.47
"4857800",61.6,92.5,46.47
"4875236",55.5,95.7,33.5
"4845120",60.7,92.3,52.39
"4848684",54.9,96.2,29.39
"4866008",52.1,93.8,41.08
"4818260",60.5,93.7,45.9
"4872776",58.4,95.1,34.9
"4856912",47.3,93.6,20.47
"4827660",50.2,90.6,17.71
"4830116",62.3,95.8,33.78
"4835228",59.1,93.6,48.58
"4861820",56.3,95.6,37.59
"4816240",52.7,93.8,40.5
"4817744",58.8,94.6,44.14
"4853376",64.8,93.1,30.59
"4814620",53.5,96,32.25
"4808488",54.7,93.6,23.03
"4876240",61.6,94.7,41.05
"4854528",62.5,91.3,45.38
"4820128",52.9,93.3,46.24
"4872368",53.7,93,47.66
"4827432",66,96.5,23.73
"4805864",60.4,95.2,35.05
"4801240",54.4,95.2,36.42
"4822864",62.8,93.4,41.5
"4841212",54.4,95.2,36.42
"4869032",54.8,96,33.49
"4820344",61.3,89.9,47.17
"4844308",52.7,94.1,37.99
"4817648",55.7,96.3,31.09
"4839124",56.4,94.4,45.05
"4876096",53.7,93,47.66
"4805984",62.6,91,42.28
"4849600",60,94.9,33
"4862672",58.4,95.1,34.9
"4865180",66,96.5,23.73
"4864220",52.7,94.1,37.99
"4849800",53.6,93.3,45.1
"4847916",56.9,94.9,37.31
"4837168",53.5,95.8,30
"4858448",60.8,92.3,49.6
"4862612",54.7,95.2,21.95
"4831715",53.6,95.4,34.9
"4802188",57.6,93.9,44.44
"4824552",68.4,97.1,20.15
"4810144",58.3,95,37.52
"4819120",62.5,91.3,45.38
"4807000",60.9,90.8,52.33
"4826232",53.6,95.4,34.9
"4840738",64.8,93.1,30.59
"4824348",55.5,95.5,36.44
"4812496",54.4,94.4,41.27
"4845012",52.7,94.1,37.99
"4874408",62.7,95.8,29.7
"4857980",51.8,92,19.38
"4820884",69.6,96.3,22.78
"4860632",55,95,27.58
"4803072",60.8,92.3,49.6
"4833560",69.6,96.3,22.78
"4872989",61.3,89.9,47.17
"4801648",54.6,95.8,25.52
"4829060",58.6,93.6,47.54
"4859996",59.4,96.8,11.56
"4850352",53.7,93,47.66
"4815328",61.3,89.9,47.17
"4855008",60.5,93.7,45.9
"4857524",60.9,91.5,54.93
"4806272",62.4,93.1,44.16
"4853388",57.6,94.8,13.79
"4824768",54.8,96,33.49
"4878628",51.8,94.2,38.2
"4805072",52.9,93.3,46.24
"4837000",54.4,95.2,36.42
"4854444",55.5,95.5,36.44
"4838860",63.7,95.7,30.18
"4839352",65.4,92.8,26.83
"4843144",59.2,96,28.37
"4863284",62.4,93.1,44.16
"4879408",60.5,93.7,45.9
"4874492",54.4,95.2,36.42
"4832720",54.8,96,33.49
"4857476",53.6,95.4,34.9
"4874732",55.9,95.3,32.21
"4864064",54.4,95.2,36.42
"4879564",54.4,94.4,41.27
"4833188",58.9,93,52.03
"4839292",62,95.8,31.84
"4828248",60.9,95,32.53
"4803216",56.4,93.9,14.66
"4874588",63.1,96.1,25.42
"4866368",54.7,95.3,39.34
"4820540",53.6,95.4,34.9
"4816168",62,94.5,40.46
"4824036",69.6,96.3,22.78
"4802284",53.5,96,32.25
"4870040",56.4,94.5,16.61
"4862732",62,94.5,40.46
"4878040",59.3,94.2,46.75
"4848772",62.4,93.1,44.16
"4866000",53.6,95.4,34.9
"4835253",60.1,95.6,32.73
"4854810",69.6,96.3,22.78
"4819435",60.8,92.3,49.6
"4862924",57.7,95,32.99
"4859084",64.6,97.1,26.65
"4829096",62,94.5,40.46
"4847316",53.8,92.6,17.4
"4870520",60.8,90.3,49.63
"4871274",68.4,97.1,20.15
"4842952",46.9,93.6,21.88
"4812508",56.7,94.4,8.79
"4815628",61.6,92.5,46.47
"4812580",60.9,95,32.53
"4832300",69.6,96.3,22.78
"4807516",58.4,95.1,34.9
"4840475",56.3,95.3,20.5
"4842874",59.6,95.5,11.48
"4817408",59.6,94,13.41
"4850376",61.6,92.5,46.47
"4861196",55.5,95.5,36.44
"4828008",57.6,93.9,44.44
"4867100",53.6,95.4,34.9
"4860836",68.7,93.8,25.04
"4863572",54.4,95.2,36.42
"4825104",57.2,95,38.99
"4880212",59.9,92.8,52.16
"4877740",52.7,94.1,37.99
"4823272",62.7,95.8,29.7
"4854804",69.6,96.3,22.78
"4861592",52.7,93.4,44.23
"4810636",61.2,94.4,42.17
"4831340",59.3,94.2,46.75
"4812916",61.1,95.1,37.44
"4832696",54.5,96.7,24.08
"4872020",57.2,95,38.99
"4869548",60.5,93.7,45.9
"4815004",55,95,27.58
"4808128",60.9,90.8,52.33
"4850868",54.1,96.3,27.68
"4870580",54.9,96.2,29.39
"4827288",58.3,95,37.52
"4842004",60,93,27.02
"4842880",55,94.8,29.7
"4845948",62,95.8,31.84
"4864322",68.4,97.1,20.15
"4841170",68.4,97.1,20.15
"4826724",56.8,92.4,10.3
"4868132",64.7,94.9,30.17
"4846854",68.4,97.1,20.15
"4825032",56.7,94.4,8.79
"4861280",60.4,95.2,35.05
"4879792",60.8,90.3,49.63
"4810660",52.7,93.4,44.23
"4812600",60.1,93.6,47.74
"4825795",62.4,93.1,44.16
"4872952",65.5,93.3,28.7
"4841473",66.1,98.5,20.57
"4840342",69.6,96.3,22.78
"4865084",60.8,95.9,13.61
"4845564",60.4,95.2,35.05
"4812904",55.8,94.6,29.89
"4874168",64.7,94.9,30.17
"4842244",49.8,93.9,21.94
"4811626",56.7,94.4,8.79
"4813828",59.6,92.9,28.61
"4867364",58.2,93.8,49.08
"4870460",59,93.5,29.05
"4865048",69.6,96.3,22.78
"4815028",69.6,96.3,22.78
"4845816",54.8,93.4,47.31
"4827144",65.5,98.8,22.14
"4873424",59.2,96,28.37
"4865864",62.6,91,42.28
"4822840",54.2,96.6,26.02
"4856482",62.4,93.1,44.16
"4851384",61.6,94.7,41.05
"4879204",60.7,92.3,52.39
"4863560",56.4,95.2,23.78
"4829012",54.6,96.1,31.77
"4852992",60.1,93.6,47.74
"4838168",69.5,93.5,24.83
"4812334",60.4,95.2,35.05
"4857494",60,94.7,41.86
"4851492",60,94.9,33
"4865600",60,94.9,33
"4874216",60,94.9,33
"4857116",64.7,94.9,30.17
"4835204",55,94.8,29.7
"4822516",52.1,93.8,41.08
"4874670",68.4,97.1,20.15
"4834700",52.1,93.8,41.08
"4842352",52.1,93.8,41.08
"4873592",52.1,93.8,41.08
"4844077",66.1,98.5,20.57
"4824055",68.4,97.1,20.15
"4872950",68.4,97.1,20.15
"4802286",68.4,97.1,20.15
"4814266",68.4,97.1,20.15
"4860422",68.4,97.1,20.15
"4806200",60.8,90.3,49.63
"4872758",66.9,96.5,21.84
"4856804",69.6,96.3,22.78
"4863164",60.4,95.2,35.05
"4840036",62.7,95.8,29.7
"4803008",64.4,97.9,22.17
"4842256",64.6,97.1,26.65
"4824158",55.8,93.6,43.37
"4813432",60.4,95.2,35.05
"4851900",69.6,96.3,22.78
"4862834",49.2,90.9,19.63
"4808404",54.8,93.4,47.31
"4835915",69.6,96.3,22.78
"4874594",63.1,96.1,25.42
"4867772",56.8,92.4,10.3
"4841180",66.1,98.5,20.57
"4850058",69.6,96.3,22.78
"4857752",60.7,92.3,52.39
"4867376",61.6,92.5,46.47
"4844104",69.6,96.3,22.78
"4861076",61.1,92.2,13.31
"4860539",66.1,98.5,20.57
"4854708",57.3,94.4,41.52
"4820308",59.1,93.6,48.58
"4835492",59.1,93.6,48.58
"4834532",53.5,97.2,27.66
"4879696",53.5,97.2,27.66
"4831952",55.8,94.6,29.89
"4810828",56.5,95.1,33.68
"4844176",57.2,95.1,34.99
"4858502",52.7,93.8,40.5
"4866188",61.1,95.1,37.44
"4826268",51.8,92.8,20.66
"4823140",57.3,94.4,41.52
"4829108",57.5,94.1,47.62
