"GEOID","TOPO","TOPO_DEF","TOPO_CAT"
"1052490","5","Tablelands, moderate relief","Tablelands"
"1034810","1","Flat plains","Plains"
"1061480","1","Flat plains","Plains"
"1023240","5","Tablelands, moderate relief","Tablelands"
"1028440","1","Flat plains","Plains"
"1039100","1","Flat plains","Plains"
"1067310","1","Flat plains","Plains"
"1051190","5","Tablelands, moderate relief","Tablelands"
"1050670","5","Tablelands, moderate relief","Tablelands"
"1005690","1","Flat plains","Plains"
"1006730","1","Flat plains","Plains"
"1024020","1","Flat plains","Plains"
"1047420","1","Flat plains","Plains"
"1053920","1","Flat plains","Plains"
"1064320","1","Flat plains","Plains"
"1064840","1","Flat plains","Plains"
"1001400","5","Tablelands, moderate relief","Tablelands"
"1001660","5","Tablelands, moderate relief","Tablelands"
"1015440","1","Flat plains","Plains"
"1024540","5","Tablelands, moderate relief","Tablelands"
"1081350","1","Flat plains","Plains"
"1033120","1","Flat plains","Plains"
"1018950","1","Flat plains","Plains"
"1009850","5","Tablelands, moderate relief","Tablelands"
"1031430","5","Tablelands, moderate relief","Tablelands"
"1035850","5","Tablelands, moderate relief","Tablelands"
"1043245","1","Flat plains","Plains"
"1056500","5","Tablelands, moderate relief","Tablelands"
"1010760","1","Flat plains","Plains"
"1019730","5","Tablelands, moderate relief","Tablelands"
"1004130","5","Tablelands, moderate relief","Tablelands"
"1008680","1","Flat plains","Plains"
"1005820","1","Flat plains","Plains"
"1047940","1","Flat plains","Plains"
"1067050","1","Flat plains","Plains"
"1041310","1","Flat plains","Plains"
"1063800","5","Tablelands, moderate relief","Tablelands"
"1014660","1","Flat plains","Plains"
"1038710","1","Flat plains","Plains"
"1072510","5","Tablelands, moderate relief","Tablelands"
"1028310","1","Flat plains","Plains"
"1029350","5","Tablelands, moderate relief","Tablelands"
"1015310","5","Tablelands, moderate relief","Tablelands"
"2518840","4","Irregular plains","Plains"
"2560295","4","Irregular plains","Plains"
"2578410","4","Irregular plains","Plains"
"2527130","4","Irregular plains","Plains"
"2534620","16","Open low mountains","Open_Hills_and_Mountains"
"2541960","4","Irregular plains","Plains"
"2575960","4","Irregular plains","Plains"
"2556095","4","Irregular plains","Plains"
"2554275","4","Irregular plains","Plains"
"2531050","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2540115","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2511945","4","Irregular plains","Plains"
"2536335","16","Open low mountains","Open_Hills_and_Mountains"
"2507140","4","Irregular plains","Plains"
"2510015","4","Irregular plains","Plains"
"2547590","4","Irregular plains","Plains"
"2560627","4","Irregular plains","Plains"
"2500135","4","Irregular plains","Plains"
"2528460","4","Irregular plains","Plains"
"2548780","4","Irregular plains","Plains"
"2579390","4","Irregular plains","Plains"
"2521115","4","Irregular plains","Plains"
"2518875","14","Open hills","Open_Hills_and_Mountains"
"2564460","14","Open hills","Open_Hills_and_Mountains"
"2500530","4","Irregular plains","Plains"
"2538230","4","Irregular plains","Plains"
"2536020","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2556165","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2524855","4","Irregular plains","Plains"
"2562780","14","Open hills","Open_Hills_and_Mountains"
"2558965","4","Irregular plains","Plains"
"2570115","4","Irregular plains","Plains"
"2548710","4","Irregular plains","Plains"
"2520380","4","Irregular plains","Plains"
"2550285","4","Irregular plains","Plains"
"2555070","4","Irregular plains","Plains"
"2553085","14","Open hills","Open_Hills_and_Mountains"
"2578445","14","Open hills","Open_Hills_and_Mountains"
"2539660","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2516810","4","Irregular plains","Plains"
"2568680","4","Irregular plains","Plains"
"2520310","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2575050","14","Open hills","Open_Hills_and_Mountains"
"2555090","4","Irregular plains","Plains"
"2507000","4","Irregular plains","Plains"
"2581005","4","Irregular plains","Plains"
"2511000","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2562300","4","Irregular plains","Plains"
"2580545","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2535075","14","Open hills","Open_Hills_and_Mountains"
"2546598","4","Irregular plains","Plains"
"2556000","4","Irregular plains","Plains"
"2501370","16","Open low mountains","Open_Hills_and_Mountains"
"2523000","4","Irregular plains","Plains"
"2545000","4","Irregular plains","Plains"
"2552490","4","Irregular plains","Plains"
"2530840","16","Open low mountains","Open_Hills_and_Mountains"
"2505595","4","Irregular plains","Plains"
"2509875","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2523840","14","Open hills","Open_Hills_and_Mountains"
"2504790","16","Open low mountains","Open_Hills_and_Mountains"
"2558790","14","Open hills","Open_Hills_and_Mountains"
"2514570","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2516635","16","Open low mountains","Open_Hills_and_Mountains"
"2553960","16","Open low mountains","Open_Hills_and_Mountains"
"2546330","16","Open low mountains","Open_Hills_and_Mountains"
"2519400","4","Irregular plains","Plains"
"2579705","16","Open low mountains","Open_Hills_and_Mountains"
"2571445","14","Open hills","Open_Hills_and_Mountains"
"2550005","4","Irregular plains","Plains"
"2575680","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2551230","16","Open low mountains","Open_Hills_and_Mountains"
"2515340","14","Open hills","Open_Hills_and_Mountains"
"2559700","4","Irregular plains","Plains"
"2503040","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2512960","4","Irregular plains","Plains"
"2521815","4","Irregular plains","Plains"
"2563655","4","Irregular plains","Plains"
"2561555","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2513660","16","Open low mountains","Open_Hills_and_Mountains"
"2576030","16","Open low mountains","Open_Hills_and_Mountains"
"2532275","4","Irregular plains","Plains"
"2569205","4","Irregular plains","Plains"
"2506050","16","Open low mountains","Open_Hills_and_Mountains"
"2542180","16","Open low mountains","Open_Hills_and_Mountains"
"2539730","4","Irregular plains","Plains"
"2509210","4","Irregular plains","Plains"
"2513205","4","Irregular plains","Plains"
"2526150","4","Irregular plains","Plains"
"2529405","4","Irregular plains","Plains"
"2537490","4","Irregular plains","Plains"
"2559105","4","Irregular plains","Plains"
"2555745","4","Irregular plains","Plains"
"2521990","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2537000","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2537875","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2562535","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2572600","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2573440","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2508130","4","Irregular plains","Plains"
"2546225","16","Open low mountains","Open_Hills_and_Mountains"
"2524960","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2541410","16","Open low mountains","Open_Hills_and_Mountains"
"2547800","16","Open low mountains","Open_Hills_and_Mountains"
"2507945","4","Irregular plains","Plains"
"2524190","4","Irregular plains","Plains"
"2529090","4","Irregular plains","Plains"
"2539152","4","Irregular plains","Plains"
"2545500","4","Irregular plains","Plains"
"2549700","4","Irregular plains","Plains"
"2551405","4","Irregular plains","Plains"
"2555535","4","Irregular plains","Plains"
"2575505","4","Irregular plains","Plains"
"2530175","4","Irregular plains","Plains"
"2538575","4","Irregular plains","Plains"
"2548220","4","Irregular plains","Plains"
"2549165","4","Irregular plains","Plains"
"2551160","4","Irregular plains","Plains"
"2563690","4","Irregular plains","Plains"
"2534935","16","Open low mountains","Open_Hills_and_Mountains"
"2575820","4","Irregular plains","Plains"
"2507385","4","Irregular plains","Plains"
"2516285","4","Irregular plains","Plains"
"2543615","4","Irregular plains","Plains"
"2557845","4","Irregular plains","Plains"
"2559210","4","Irregular plains","Plains"
"2543755","4","Irregular plains","Plains"
"2535040","16","Open low mountains","Open_Hills_and_Mountains"
"2567000","16","Open low mountains","Open_Hills_and_Mountains"
"2563345","14","Open hills","Open_Hills_and_Mountains"
"2523875","14","Open hills","Open_Hills_and_Mountains"
"2582000","14","Open hills","Open_Hills_and_Mountains"
"2514430","14","Open hills","Open_Hills_and_Mountains"
"2537385","14","Open hills","Open_Hills_and_Mountains"
"2541200","14","Open hills","Open_Hills_and_Mountains"
"2546785","14","Open hills","Open_Hills_and_Mountains"
"2579495","14","Open hills","Open_Hills_and_Mountains"
"2500840","16","Open low mountains","Open_Hills_and_Mountains"
"2527060","16","Open low mountains","Open_Hills_and_Mountains"
"2525485","14","Open hills","Open_Hills_and_Mountains"
"2506170","4","Irregular plains","Plains"
"2549200","4","Irregular plains","Plains"
"2562465","4","Irregular plains","Plains"
"2528425","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2569585","4","Irregular plains","Plains"
"2560050","4","Irregular plains","Plains"
"2502515","14","Open hills","Open_Hills_and_Mountains"
"2558615","16","Open low mountains","Open_Hills_and_Mountains"
"2513450","16","Open low mountains","Open_Hills_and_Mountains"
"2509070","14","Open hills","Open_Hills_and_Mountains"
"2501640","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2505105","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2527445","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2552770","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2553680","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2567700","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2570325","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2572250","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2537735","4","Irregular plains","Plains"
"2516530","4","Irregular plains","Plains"
"2541532","4","Irregular plains","Plains"
"2541725","4","Irregular plains","Plains"
"2572460","4","Irregular plains","Plains"
"2529230","16","Open low mountains","Open_Hills_and_Mountains"
"2579950","16","Open low mountains","Open_Hills_and_Mountains"
"2517370","4","Irregular plains","Plains"
"2547100","14","Open hills","Open_Hills_and_Mountains"
"2531680","4","Irregular plains","Plains"
"2531295","16","Open low mountains","Open_Hills_and_Mountains"
"2549710","4","Irregular plains","Plains"
"2581245","4","Irregular plains","Plains"
"2529055","4","Irregular plains","Plains"
"2542670","4","Irregular plains","Plains"
"2547730","4","Irregular plains","Plains"
"2554450","4","Irregular plains","Plains"
"2566035","4","Irregular plains","Plains"
"2501430","4","Irregular plains","Plains"
"2575365","14","Open hills","Open_Hills_and_Mountains"
"2537595","4","Irregular plains","Plains"
"2558370","4","Irregular plains","Plains"
"2517860","4","Irregular plains","Plains"
"2533185","4","Irregular plains","Plains"
"2538960","4","Irregular plains","Plains"
"2550862","4","Irregular plains","Plains"
"2539485","4","Irregular plains","Plains"
"2518595","14","Open hills","Open_Hills_and_Mountains"
"2523070","4","Irregular plains","Plains"
"2516740","4","Irregular plains","Plains"
"2574210","4","Irregular plains","Plains"
"2526780","16","Open low mountains","Open_Hills_and_Mountains"
"2544140","4","Irregular plains","Plains"
"2573020","4","Irregular plains","Plains"
"2503705","14","Open hills","Open_Hills_and_Mountains"
"2530980","14","Open hills","Open_Hills_and_Mountains"
"2573930","14","Open hills","Open_Hills_and_Mountains"
"2571970","4","Irregular plains","Plains"
"2552144","16","Open low mountains","Open_Hills_and_Mountains"
"2507740","4","Irregular plains","Plains"
"2577890","16","Open low mountains","Open_Hills_and_Mountains"
"2513310","16","Open low mountains","Open_Hills_and_Mountains"
"2509000","4","Irregular plains","Plains"
"2581035","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2534550","4","Irregular plains","Plains"
"2545245","4","Irregular plains","Plains"
"2556585","4","Irregular plains","Plains"
"2502690","4","Irregular plains","Plains"
"2535250","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2560505","4","Irregular plains","Plains"
"2573055","14","Open hills","Open_Hills_and_Mountains"
"2538820","4","Irregular plains","Plains"
"2519370","16","Open low mountains","Open_Hills_and_Mountains"
"2569170","4","Irregular plains","Plains"
"2501260","4","Irregular plains","Plains"
"2503690","4","Irregular plains","Plains"
"2526500","16","Open low mountains","Open_Hills_and_Mountains"
"2539835","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2550425","4","Irregular plains","Plains"
"2580370","14","Open hills","Open_Hills_and_Mountains"
"2530630","16","Open low mountains","Open_Hills_and_Mountains"
"2561205","16","Open low mountains","Open_Hills_and_Mountains"
"2580195","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2566070","14","Open hills","Open_Hills_and_Mountains"
"2550880","4","Irregular plains","Plains"
"2545560","9","Plains with hills","Plains_with_Hills_or_Mountains"
"2563620","16","Open low mountains","Open_Hills_and_Mountains"
"2578972","4","Irregular plains","Plains"
"2540710","4","Irregular plains","Plains"
"2530420","4","Irregular plains","Plains"
"2560820","4","Irregular plains","Plains"
"2525172","4","Irregular plains","Plains"
"2570815","16","Open low mountains","Open_Hills_and_Mountains"
"2572845","16","Open low mountains","Open_Hills_and_Mountains"
"2500590","16","Open low mountains","Open_Hills_and_Mountains"
"2578795","4","Irregular plains","Plains"
"2568120","14","Open hills","Open_Hills_and_Mountains"
"2518980","4","Irregular plains","Plains"
"2538435","4","Irregular plains","Plains"
"2540885","4","Irregular plains","Plains"
"2516840","14","Open hills","Open_Hills_and_Mountains"
"2504965","4","Irregular plains","Plains"
"2561940","4","Irregular plains","Plains"
"2531750","16","Open low mountains","Open_Hills_and_Mountains"
