December 2022 - November 2023 Contiguous U.S. County Precipitation,,,,,,
Units: Inches,,,,,,
Missing: -99,,,,,,
Period of Record: 128 Years,,,,,,
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
PA-053,Forest County,Pennsylvania,41.43,38,-2.32,43.75
PA-055,Franklin County,Pennsylvania,34.03,15,-6.42,40.45
PA-057,Fulton County,Pennsylvania,34.04,19,-4.82,38.86
PA-059,Greene County,Pennsylvania,40.42,52,-0.56,40.98
PA-061,Huntingdon County,Pennsylvania,38.78,58,-0.53,39.31
PA-063,Indiana County,Pennsylvania,43.74,57,-0.21,43.95
PA-065,Jefferson County,Pennsylvania,42.26,52,-1.22,43.48
PA-067,Juniata County,Pennsylvania,41.99,65,0.41,41.58
PA-069,Lackawanna County,Pennsylvania,50.41,116,8.28,42.13
PA-071,Lancaster County,Pennsylvania,36.86,22,-5.09,41.95
PA-073,Lawrence County,Pennsylvania,38.95,58,0.18,38.77
PA-075,Lebanon County,Pennsylvania,40.08,33,-3.32,43.4
PA-077,Lehigh County,Pennsylvania,46.88,76,1.43,45.45
PA-079,Luzerne County,Pennsylvania,49.49,110,6.57,42.92
PA-081,Lycoming County,Pennsylvania,44,90,2.63,41.37
PA-083,McKean County,Pennsylvania,39.55,29,-3.77,43.32
PA-085,Mercer County,Pennsylvania,39.03,37,-1.77,40.8
PA-087,Mifflin County,Pennsylvania,42.57,78,1.72,40.85
PA-089,Monroe County,Pennsylvania,54.73,103,6.82,47.91
PA-091,Montgomery County,Pennsylvania,43.56,49,-1.25,44.81
PA-093,Montour County,Pennsylvania,46.2,104,5.06,41.14
PA-095,Northampton County,Pennsylvania,49.46,90,3.71,45.75
PA-097,Northumberland County,Pennsylvania,45.46,97,4.06,41.4
PA-099,Perry County,Pennsylvania,40.23,44,-2.4,42.63
PA-101,Philadelphia County,Pennsylvania,44.3,66,0.16,44.14
PA-103,Pike County,Pennsylvania,50.5,99,6.22,44.28
PA-105,Potter County,Pennsylvania,39.13,47,-0.94,40.07
PA-107,Schuylkill County,Pennsylvania,47.62,67,1.1,46.52
PA-109,Snyder County,Pennsylvania,45.45,90,3.02,42.43
PA-111,Somerset County,Pennsylvania,43.34,58,-0.15,43.49
PA-113,Sullivan County,Pennsylvania,50.83,109,6.9,43.93
PA-115,Susquehanna County,Pennsylvania,48.78,112,8.03,40.75
PA-117,Tioga County,Pennsylvania,36.16,59,-0.19,36.35
PA-119,Union County,Pennsylvania,45.03,94,3.67,41.36
PA-121,Venango County,Pennsylvania,40.99,47,-1.12,42.11
PA-123,Warren County,Pennsylvania,39.08,26,-4.51,43.59
PA-125,Washington County,Pennsylvania,36.84,32,-2.38,39.22
PA-127,Wayne County,Pennsylvania,50.2,112,7.58,42.62
PA-129,Westmoreland County,Pennsylvania,43.42,69,1.11,42.31
PA-131,Wyoming County,Pennsylvania,49.07,113,8.52,40.55
PA-133,York County,Pennsylvania,36.18,26,-5.24,41.42
RI-001,Bristol County,Rhode Island,56.38,118,11.66,44.72
RI-003,Kent County,Rhode Island,57.52,117,11.62,45.9
RI-005,Newport County,Rhode Island,53.65,117,10.47,43.18
RI-007,Providence County,Rhode Island,58.4,117,12.09,46.31
RI-009,Washington County,Rhode Island,51.54,108,7.72,43.82
SC-001,Abbeville County,South Carolina,48.45,70,0.51,47.94
SC-003,Aiken County,South Carolina,56.64,118,11.08,45.56
SC-005,Allendale County,South Carolina,61.08,123,14.7,46.38
SC-007,Anderson County,South Carolina,46.64,51,-2.29,48.93
SC-009,Bamberg County,South Carolina,67.71,126,21.03,46.68
SC-011,Barnwell County,South Carolina,65.78,126,19.6,46.18
SC-013,Beaufort County,South Carolina,47.89,64,-0.21,48.1
SC-015,Berkeley County,South Carolina,49.53,72,1.02,48.51
SC-017,Calhoun County,South Carolina,53.78,108,7.7,46.08
SC-019,Charleston County,South Carolina,49.39,72,0.96,48.43
SC-021,Cherokee County,South Carolina,45.79,57,-3.16,48.95
SC-023,Chester County,South Carolina,42.57,47,-3.54,46.11
SC-025,Chesterfield County,South Carolina,44.17,57,-1.7,45.87
SC-027,Clarendon County,South Carolina,50.99,92,3.19,47.8
SC-029,Colleton County,South Carolina,52.32,96,4.62,47.7
SC-031,Darlington County,South Carolina,44.46,55,-1.39,45.85
SC-033,Dillon County,South Carolina,47.53,83,1.7,45.83
SC-035,Dorchester County,South Carolina,51.94,94,4.19,47.75
SC-037,Edgefield County,South Carolina,51.37,103,5.55,45.82
SC-039,Fairfield County,South Carolina,42.66,48,-2.88,45.54
SC-041,Florence County,South Carolina,47.76,75,0.65,47.11
SC-043,Georgetown County,South Carolina,46.94,54,-2.6,49.54
SC-045,Greenville County,South Carolina,50.02,38,-5.66,55.68
SC-047,Greenwood County,South Carolina,47.43,78,0.48,46.95
SC-049,Hampton County,South Carolina,54.18,106,7.07,47.11
SC-051,Horry County,South Carolina,46.99,56,-1.89,48.88
SC-053,Jasper County,South Carolina,48.57,71,0.33,48.24
SC-055,Kershaw County,South Carolina,41.46,38,-4.35,45.81
SC-057,Lancaster County,South Carolina,44.54,63,-0.97,45.51
SC-059,Laurens County,South Carolina,47.15,63,-0.76,47.91
SC-061,Lee County,South Carolina,46.45,72,0.13,46.32
SC-063,Lexington County,South Carolina,51.93,105,6.22,45.71
SC-065,McCormick County,South Carolina,48.28,83,1.63,46.65
SC-067,Marion County,South Carolina,50.21,88,2.87,47.34
SC-069,Marlboro County,South Carolina,43.76,55,-2.15,45.91
SC-071,Newberry County,South Carolina,45.88,70,-0.14,46.02
SC-073,Oconee County,South Carolina,51.84,24,-9.04,60.88
SC-075,Orangeburg County,South Carolina,58.49,120,11.78,46.71
SC-077,Pickens County,South Carolina,51.62,29,-7.22,58.84
SC-079,Richland County,South Carolina,47.1,85,1.77,45.33
SC-081,Saluda County,South Carolina,48.43,88,2.36,46.07
SC-083,Spartanburg County,South Carolina,46.97,44,-4.3,51.27
SC-085,Sumter County,South Carolina,49.04,85,2.61,46.43
SC-087,Union County,South Carolina,42.48,34,-5.54,48.02
SC-089,Williamsburg County,South Carolina,48.16,70,-0.48,48.64
SC-091,York County,South Carolina,43.41,51,-3.47,46.88
SD-003,Aurora County,South Dakota,26.69,109,5.28,21.41
SD-005,Beadle County,South Dakota,22.86,87,2.61,20.25
SD-007,Bennett County,South Dakota,30.74,127,12.42,18.32
SD-009,Bon Homme County,South Dakota,28.6,99,4.53,24.07
SD-011,Brookings County,South Dakota,20.04,27,-3.05,23.09
SD-013,Brown County,South Dakota,23.25,98,3.13,20.12
SD-015,Brule County,South Dakota,26.75,117,6.65,20.1
SD-017,Buffalo County,South Dakota,25.9,118,7.04,18.86
SD-019,Butte County,South Dakota,21.64,119,6.13,15.51
SD-021,Campbell County,South Dakota,22.62,119,5.45,17.17
SD-023,Charles Mix County,South Dakota,27.4,106,4.99,22.41
SD-025,Clark County,South Dakota,22.8,71,1,21.8
SD-027,Clay County,South Dakota,27.09,74,1.67,25.42
SD-029,Codington County,South Dakota,22.17,55,-0.7,22.87
SD-031,Corson County,South Dakota,21.32,117,4.44,16.88
SD-033,Custer County,South Dakota,22.33,114,4.51,17.82
SD-035,Davison County,South Dakota,25.28,101,3.54,21.74
SD-037,Day County,South Dakota,23.31,82,1.65,21.66
SD-039,Deuel County,South Dakota,22.45,45,-1.39,23.84
SD-041,Dewey County,South Dakota,21.86,115,4.93,16.93
SD-043,Douglas County,South Dakota,27.01,106,4.65,22.36
SD-045,Edmunds County,South Dakota,24.07,112,5.13,18.94
SD-047,Fall River County,South Dakota,21.76,118,5.12,16.64
SD-049,Faulk County,South Dakota,26.73,126,7.85,18.88
SD-051,Grant County,South Dakota,23.08,60,-0.17,23.25
SD-053,Gregory County,South Dakota,27.73,114,6.01,21.72
SD-055,Haakon County,South Dakota,18.97,97,1.94,17.03
SD-057,Hamlin County,South Dakota,22.21,57,-0.43,22.64
SD-059,Hand County,South Dakota,26.68,123,7.36,19.32
SD-061,Hanson County,South Dakota,23.46,77,1.26,22.2
SD-063,Harding County,South Dakota,17.73,105,3.16,14.57
SD-065,Hughes County,South Dakota,22.93,116,5.75,17.18
SD-067,Hutchinson County,South Dakota,25.25,83,1.66,23.59
SD-069,Hyde County,South Dakota,26.68,126,8.58,18.1
SD-071,Jackson County,South Dakota,23.74,118,6.37,17.37
SD-073,Jerauld County,South Dakota,26.3,112,5.54,20.76
SD-075,Jones County,South Dakota,21.95,113,4.58,17.37
SD-077,Kingsbury County,South Dakota,23.39,79,1.12,22.27
SD-079,Lake County,South Dakota,20.8,33,-2.84,23.64
SD-081,Lawrence County,South Dakota,29.23,108,5.31,23.92
SD-083,Lincoln County,South Dakota,24.42,51,-1.23,25.65
SD-085,Lyman County,South Dakota,25.43,120,7.12,18.31
SD-087,McCook County,South Dakota,21.63,40,-2.22,23.85
SD-089,McPherson County,South Dakota,23.67,113,4.92,18.75
SD-091,Marshall County,South Dakota,23.34,88,2.25,21.09
SD-093,Meade County,South Dakota,22.5,116,5.58,16.92
SD-095,Mellette County,South Dakota,25.4,121,7.13,18.27
SD-097,Miner County,South Dakota,21.92,61,-0.12,22.04
SD-099,Minnehaha County,South Dakota,20.72,22,-4.33,25.05
SD-101,Moody County,South Dakota,19.87,17,-4.05,23.92
SD-102,Oglala Lakota County,South Dakota,25.86,126,8.62,17.24
SD-103,Pennington County,South Dakota,22.61,110,4.69,17.92
SD-105,Perkins County,South Dakota,20.78,115,4.96,15.82
SD-107,Potter County,South Dakota,22.94,121,5.26,17.68
SD-109,Roberts County,South Dakota,25.24,93,3.24,22
SD-111,Sanborn County,South Dakota,23.58,94,2.5,21.08
SD-115,Spink County,South Dakota,24.4,104,4.41,19.99
SD-117,Stanley County,South Dakota,19.69,102,3.08,16.61
SD-119,Sully County,South Dakota,22.19,117,5.49,16.7
SD-121,Todd County,South Dakota,32.28,126,12.82,19.46
SD-123,Tripp County,South Dakota,27.06,120,7.02,20.04
SD-125,Turner County,South Dakota,23.42,51,-1.69,25.11
SD-127,Union County,South Dakota,28.38,83,2.42,25.96
SD-129,Walworth County,South Dakota,23.43,121,5.46,17.97
SD-135,Yankton County,South Dakota,25.91,75,1.17,24.74
SD-137,Ziebach County,South Dakota,20.77,112,4.49,16.28
TN-001,Anderson County,Tennessee,51.25,58,-0.84,52.09
TN-003,Bedford County,Tennessee,55.65,78,2.55,53.1
TN-005,Benton County,Tennessee,49.95,62,-0.93,50.88
TN-007,Bledsoe County,Tennessee,51.71,45,-4.3,56.01
TN-009,Blount County,Tennessee,50.95,40,-2.85,53.8
TN-011,Bradley County,Tennessee,49.21,42,-3.19,52.4
TN-013,Campbell County,Tennessee,48.2,37,-3.4,51.6
TN-015,Cannon County,Tennessee,54.04,61,-0.04,54.08
TN-017,Carroll County,Tennessee,53.65,76,2.71,50.94
TN-019,Carter County,Tennessee,45.68,44,-1.89,47.57
TN-021,Cheatham County,Tennessee,44.8,40,-4.19,48.99
TN-023,Chester County,Tennessee,54.88,81,3.25,51.63
TN-025,Claiborne County,Tennessee,45.72,32,-4.56,50.28
TN-027,Clay County,Tennessee,46.68,29,-5.79,52.47
TN-029,Cocke County,Tennessee,48.41,60,0.54,47.87
TN-031,Coffee County,Tennessee,56.95,76,2.6,54.35
TN-033,Crockett County,Tennessee,50.83,68,0.69,50.14
TN-035,Cumberland County,Tennessee,56.01,67,1,55.01
TN-037,Davidson County,Tennessee,42.4,25,-6,48.4
TN-039,Decatur County,Tennessee,57.78,91,5.55,52.23
TN-041,DeKalb County,Tennessee,49.96,43,-3.26,53.22
TN-043,Dickson County,Tennessee,45.71,40,-4.49,50.2
TN-045,Dyer County,Tennessee,48.51,66,0.03,48.48
TN-047,Fayette County,Tennessee,56.28,88,4.19,52.09
TN-049,Fentress County,Tennessee,51.91,52,-1.13,53.04
TN-051,Franklin County,Tennessee,58.06,81,3.55,54.51
TN-053,Gibson County,Tennessee,53.93,81,3.59,50.34
TN-055,Giles County,Tennessee,49.84,42,-4.17,54.01
TN-057,Grainger County,Tennessee,44.35,35,-3.28,47.63
TN-059,Greene County,Tennessee,46.28,81,2.13,44.15
TN-061,Grundy County,Tennessee,60.19,80,3.34,56.85
TN-063,Hamblen County,Tennessee,42.04,35,-3.27,45.31
TN-065,Hamilton County,Tennessee,46.94,24,-7.64,54.58
TN-067,Hancock County,Tennessee,44.8,34,-3.63,48.43
TN-069,Hardeman County,Tennessee,54.82,74,2.32,52.5
TN-071,Hardin County,Tennessee,53.79,75,1.57,52.22
TN-073,Hawkins County,Tennessee,43.84,44,-2.04,45.88
TN-075,Haywood County,Tennessee,51.67,65,1,50.67
TN-077,Henderson County,Tennessee,56.97,88,5.42,51.55
TN-079,Henry County,Tennessee,52.23,76,2.05,50.18
TN-081,Hickman County,Tennessee,47.69,42,-4.21,51.9
TN-083,Houston County,Tennessee,50.06,65,-0.28,50.34
TN-085,Humphreys County,Tennessee,47.66,41,-3.75,51.41
TN-087,Jackson County,Tennessee,46.39,23,-6.88,53.27
TN-089,Jefferson County,Tennessee,45.45,55,-0.39,45.84
TN-091,Johnson County,Tennessee,48.21,55,-0.75,48.96
TN-093,Knox County,Tennessee,49.57,65,0.31,49.26
TN-095,Lake County,Tennessee,50.46,81,2.18,48.28
TN-097,Lauderdale County,Tennessee,49.93,68,0.62,49.31
TN-099,Lawrence County,Tennessee,48.88,36,-5.51,54.39
TN-101,Lewis County,Tennessee,50.52,51,-2.67,53.19
TN-103,Lincoln County,Tennessee,54.12,66,-0.24,54.36
TN-105,Loudon County,Tennessee,50.57,54,-1.09,51.66
TN-107,McMinn County,Tennessee,52.34,63,-0.36,52.7
TN-109,McNairy County,Tennessee,55.12,81,2.97,52.15
TN-111,Macon County,Tennessee,47.09,31,-5.6,52.69
TN-113,Madison County,Tennessee,52.8,70,1.56,51.24
TN-115,Marion County,Tennessee,56.37,64,-0.35,56.72
TN-117,Marshall County,Tennessee,52.95,65,0.2,52.75
TN-119,Maury County,Tennessee,50.47,61,-1.06,51.53
TN-121,Meigs County,Tennessee,53.15,59,-0.49,53.64
TN-123,Monroe County,Tennessee,51.84,40,-3.83,55.67
TN-125,Montgomery County,Tennessee,48.42,62,-0.46,48.88
TN-127,Moore County,Tennessee,56.46,74,1.97,54.49
TN-129,Morgan County,Tennessee,53.24,66,0.23,53.01
TN-131,Obion County,Tennessee,56.47,96,6.87,49.6
TN-133,Overton County,Tennessee,52.75,57,-0.81,53.56
TN-135,Perry County,Tennessee,52.69,58,-0.12,52.81
TN-137,Pickett County,Tennessee,49.08,37,-3.29,52.37
TN-139,Polk County,Tennessee,52.92,53,-1.69,54.61
TN-141,Putnam County,Tennessee,51.61,44,-2.91,54.52
TN-143,Rhea County,Tennessee,54.39,58,-0.93,55.32
TN-145,Roane County,Tennessee,53.37,71,1.02,52.35
TN-147,Robertson County,Tennessee,50.78,76,1.84,48.94
TN-149,Rutherford County,Tennessee,50.45,63,-0.59,51.04
TN-151,Scott County,Tennessee,48.96,39,-3.63,52.59
TN-153,Sequatchie County,Tennessee,52.86,39,-4.39,57.25
TN-155,Sevier County,Tennessee,53.57,54,-0.91,54.48
TN-157,Shelby County,Tennessee,57.65,96,6.95,50.7
TN-159,Smith County,Tennessee,45.09,20,-7.71,52.8
TN-161,Stewart County,Tennessee,50.99,76,1.2,49.79
TN-163,Sullivan County,Tennessee,41.9,42,-2,43.9
TN-165,Sumner County,Tennessee,47.89,54,-2.22,50.11
TN-167,Tipton County,Tennessee,55.49,93,5.37,50.12
TN-169,Trousdale County,Tennessee,45.87,27,-5.94,51.81
TN-171,Unicoi County,Tennessee,47.11,45,-1.64,48.75
TN-173,Union County,Tennessee,46.08,37,-3.32,49.4
TN-175,Van Buren County,Tennessee,51.67,46,-2.95,54.62
TN-177,Warren County,Tennessee,54.38,69,0.63,53.75
TN-179,Washington County,Tennessee,42.89,47,-1.25,44.14
TN-181,Wayne County,Tennessee,52.79,57,-1.22,54.01
TN-183,Weakley County,Tennessee,56.17,94,5.68,50.49
TN-185,White County,Tennessee,52.46,49,-1.81,54.27
TN-187,Williamson County,Tennessee,43.22,21,-6.81,50.03
TN-189,Wilson County,Tennessee,45.9,29,-5.62,51.52
TX-001,Anderson County,Texas,38.92,50,-2.6,41.52
TX-003,Andrews County,Texas,7.61,7,-7.05,14.66
TX-005,Angelina County,Texas,43.96,42,-4.62,48.58
TX-007,Aransas County,Texas,22.25,10,-11.49,33.74
TX-009,Archer County,Texas,24.52,39,-3.14,27.66
TX-011,Armstrong County,Texas,18.46,52,-2.41,20.87
TX-013,Atascosa County,Texas,24.22,49,-2.43,26.65
TX-015,Austin County,Texas,36.89,46,-4.16,41.05
TX-017,Bailey County,Texas,14.06,30,-3.36,17.42
TX-019,Bandera County,Texas,19.51,10,-10.36,29.87
TX-021,Bastrop County,Texas,29.65,40,-5.4,35.05
TX-023,Baylor County,Texas,23.43,42,-2.11,25.54
TX-025,Bee County,Texas,21.08,17,-9.09,30.17
TX-027,Bell County,Texas,22.57,9,-10.42,32.99
TX-029,Bexar County,Texas,22.18,27,-7.52,29.7
TX-031,Blanco County,Texas,20.26,10,-10.79,31.05
TX-033,Borden County,Texas,15.2,33,-3.64,18.84
TX-035,Bosque County,Texas,27.61,28,-4.6,32.21
TX-037,Bowie County,Texas,58.19,110,10.53,47.66
TX-039,Brazoria County,Texas,34.62,17,-10.76,45.38
TX-041,Brazos County,Texas,35.14,45,-4.37,39.51
TX-043,Brewster County,Texas,10.45,29,-2.63,13.08
TX-045,Briscoe County,Texas,18.72,48,-2.16,20.88
TX-047,Brooks County,Texas,18.15,30,-5.6,23.75
TX-049,Brown County,Texas,25.01,49,-1.77,26.78
TX-051,Burleson County,Texas,34.1,50,-3.47,37.57
TX-053,Burnet County,Texas,22.95,16,-7.28,30.23
TX-055,Caldwell County,Texas,25.22,26,-8.2,33.42
TX-057,Calhoun County,Texas,28.77,23,-9.1,37.87
TX-059,Callahan County,Texas,26.08,68,0.27,25.81
TX-061,Cameron County,Texas,23.46,60,-1.37,24.83
TX-063,Camp County,Texas,46.46,79,1.99,44.47
TX-065,Carson County,Texas,20.76,70,0.1,20.66
TX-067,Cass County,Texas,54.37,100,7.06,47.31
TX-069,Castro County,Texas,17.59,58,-1.02,18.61
TX-071,Chambers County,Texas,40.13,27,-9.5,49.63
TX-073,Cherokee County,Texas,43.3,56,-1.14,44.44
TX-075,Childress County,Texas,20.53,48,-2.03,22.56
TX-077,Clay County,Texas,26.79,43,-3.23,30.02
TX-079,Cochran County,Texas,13.99,32,-3.49,17.48
TX-081,Coke County,Texas,18.06,38,-3.89,21.95
TX-083,Coleman County,Texas,22.36,42,-3.54,25.9
TX-085,Collin County,Texas,32,32,-5.99,37.99
TX-087,Collingsworth County,Texas,20.25,41,-2.97,23.22
TX-089,Colorado County,Texas,37.75,54,-2.71,40.46
TX-091,Comal County,Texas,22.56,18,-9.97,32.53
TX-093,Comanche County,Texas,24.99,38,-3.26,28.25
TX-095,Concho County,Texas,19.18,30,-4.84,24.02
TX-097,Cooke County,Texas,33.83,60,-1.72,35.55
TX-099,Coryell County,Texas,22.98,13,-8.6,31.58
TX-101,Cottle County,Texas,22.67,74,0.27,22.4
TX-103,Crane County,Texas,6.28,7,-6.84,13.12
TX-105,Crockett County,Texas,11.98,16,-6.1,18.08
TX-107,Crosby County,Texas,21.73,86,1.43,20.3
TX-109,Culberson County,Texas,6.27,8,-5.63,11.9
TX-111,Dallam County,Texas,18.35,89,1.74,16.61
TX-113,Dallas County,Texas,33.77,49,-2.65,36.42
TX-115,Dawson County,Texas,15.43,50,-1.97,17.4
TX-117,Deaf Smith County,Texas,16.11,48,-2.2,18.31
TX-119,Delta County,Texas,46.08,81,3.03,43.05
TX-121,Denton County,Texas,27.28,24,-7.62,34.9
TX-123,DeWitt County,Texas,33.29,65,-1.3,34.59
TX-125,Dickens County,Texas,24.23,88,2.66,21.57
TX-127,Dimmit County,Texas,12.18,8,-8.92,21.1
TX-129,Donley County,Texas,19.83,49,-2.11,21.94
TX-131,Duval County,Texas,18.91,33,-4.82,23.73
TX-133,Eastland County,Texas,26.31,55,-1.27,27.58
TX-135,Ector County,Texas,6.31,7,-7.48,13.79
TX-137,Edwards County,Texas,15.97,15,-7.56,23.53
TX-139,Ellis County,Texas,33.56,47,-2.88,36.44
TX-141,El Paso County,Texas,4.81,8,-3.98,8.79
TX-143,Erath County,Texas,27.12,46,-2.58,29.7
TX-145,Falls County,Texas,29.56,35,-5.43,34.99
TX-147,Fannin County,Texas,41.31,60,0.23,41.08
TX-149,Fayette County,Texas,34.22,50,-3.22,37.44
TX-151,Fisher County,Texas,20.91,59,-1.04,21.95
TX-153,Floyd County,Texas,20.13,66,-0.53,20.66
TX-155,Foard County,Texas,22.9,57,-1.35,24.25
TX-157,Fort Bend County,Texas,34.78,22,-9.38,44.16
TX-159,Franklin County,Texas,46.22,78,2.26,43.96
TX-161,Freestone County,Texas,33.3,35,-5.69,38.99
TX-163,Frio County,Texas,19.92,41,-4.25,24.17
TX-165,Gaines County,Texas,12.36,35,-3.58,15.94
TX-167,Galveston County,Texas,37.76,25,-9.41,47.17
TX-169,Garza County,Texas,20.36,79,0.85,19.51
TX-171,Gillespie County,Texas,19.73,10,-9.32,29.05
TX-173,Glasscock County,Texas,10.65,13,-7.07,17.72
TX-175,Goliad County,Texas,24.84,23,-8.35,33.19
TX-177,Gonzales County,Texas,30.05,51,-3.73,33.78
TX-179,Gray County,Texas,22.54,74,0.38,22.16
TX-181,Grayson County,Texas,33.24,33,-4.96,38.2
TX-183,Gregg County,Texas,46.92,80,1.87,45.05
TX-185,Grimes County,Texas,39.94,52,-1.92,41.86
TX-187,Guadalupe County,Texas,24.45,31,-7.39,31.84
TX-189,Hale County,Texas,19.76,79,0.38,19.38
TX-191,Hall County,Texas,20.28,58,-0.9,21.18
TX-193,Hamilton County,Texas,23.14,18,-6.75,29.89
TX-195,Hansford County,Texas,20.98,93,1.92,19.06
TX-197,Hardeman County,Texas,21.03,43,-3.42,24.45
TX-199,Hardin County,Texas,41.75,22,-10.64,52.39
TX-201,Harris County,Texas,39.9,34,-6.57,46.47
TX-203,Harrison County,Texas,49.49,83,2.38,47.11
TX-205,Hartley County,Texas,16.41,66,-0.93,17.34
TX-207,Haskell County,Texas,22.36,51,-1.72,24.08
TX-209,Hays County,Texas,23.49,19,-9.51,33
TX-211,Hemphill County,Texas,26.43,103,3.93,22.5
TX-213,Henderson County,Texas,39.44,59,-1.5,40.94
TX-215,Hidalgo County,Texas,19.84,46,-2.94,22.78
TX-217,Hill County,Texas,30.48,37,-4.33,34.81
TX-219,Hockley County,Texas,16.23,49,-1.96,18.19
TX-221,Hood County,Texas,30.51,60,-0.58,31.09
TX-223,Hopkins County,Texas,45.62,80,2.91,42.71
TX-225,Houston County,Texas,42.38,56,-1.76,44.14
TX-227,Howard County,Texas,11.44,9,-7.09,18.53
TX-229,Hudspeth County,Texas,5.7,9,-4.6,10.3
TX-231,Hunt County,Texas,41.84,70,1.34,40.5
TX-233,Hutchinson County,Texas,21.4,92,1.99,19.41
TX-235,Irion County,Texas,15.58,32,-4.39,19.97
TX-237,Jack County,Texas,28.19,52,-1.81,30
TX-239,Jackson County,Texas,33.07,36,-6.72,39.79
TX-241,Jasper County,Texas,40.53,12,-13.6,54.13
TX-243,Jeff Davis County,Texas,8.5,9,-6.26,14.76
TX-245,Jefferson County,Texas,41.62,22,-10.71,52.33
TX-247,Jim Hogg County,Texas,19.57,52,-2.27,21.84
TX-249,Jim Wells County,Texas,19.56,25,-6.78,26.34
TX-251,Johnson County,Texas,31.24,47,-2.26,33.5
TX-253,Jones County,Texas,25.01,82,1.5,23.51
TX-255,Karnes County,Texas,30.53,75,0.35,30.18
TX-257,Kaufman County,Texas,33.96,39,-5.38,39.34
TX-259,Kendall County,Texas,19.36,10,-11.87,31.23
TX-261,Kenedy County,Texas,19.5,26,-6.07,25.57
TX-263,Kent County,Texas,20.37,63,-0.4,20.77
TX-265,Kerr County,Texas,18.95,10,-9.66,28.61
TX-267,Kimble County,Texas,22.98,45,-2.74,25.72
TX-269,King County,Texas,24.51,86,1.89,22.62
TX-271,Kinney County,Texas,15.73,23,-5.77,21.5
TX-273,Kleberg County,Texas,19.4,26,-7.43,26.83
TX-275,Knox County,Texas,23.45,64,-0.59,24.04
TX-277,Lamar County,Texas,47.24,78,3.01,44.23
TX-279,Lamb County,Texas,17.28,59,-1.14,18.42
TX-281,Lampasas County,Texas,23.05,23,-6.44,29.49
TX-283,La Salle County,Texas,18.29,41,-3.85,22.14
TX-285,Lavaca County,Texas,34.35,56,-3.32,37.67
TX-287,Lee County,Texas,33.53,51,-2.68,36.21
TX-289,Leon County,Texas,35.17,35,-5.48,40.65
TX-291,Liberty County,Texas,42.83,32,-6.77,49.6
TX-293,Limestone County,Texas,31.35,39,-5.96,37.31
TX-295,Lipscomb County,Texas,28.98,119,7.1,21.88
TX-297,Live Oak County,Texas,23.03,47,-3.87,26.9
TX-299,Llano County,Texas,22.1,23,-6.27,28.37
TX-301,Loving County,Texas,4.38,4,-7.13,11.51
TX-303,Lubbock County,Texas,18.01,65,-0.9,18.91
TX-305,Lynn County,Texas,18.86,74,0.32,18.54
TX-307,McCulloch County,Texas,22.05,40,-3.58,25.63
TX-309,McLennan County,Texas,28.82,35,-4.86,33.68
TX-311,McMullen County,Texas,22.75,65,-1.13,23.88
TX-313,Madison County,Texas,39.28,55,-2.06,41.34
TX-315,Marion County,Texas,51.55,88,4.57,46.98
TX-317,Martin County,Texas,9.67,10,-6.94,16.61
TX-319,Mason County,Texas,23.59,41,-3.11,26.7
TX-321,Matagorda County,Texas,31.63,19,-10.65,42.28
TX-323,Maverick County,Texas,12.17,11,-8.13,20.3
TX-325,Medina County,Texas,22.39,35,-5.16,27.55
TX-327,Menard County,Texas,23.02,51,-2.26,25.28
TX-329,Midland County,Texas,8.04,8,-7.35,15.39
TX-331,Milam County,Texas,29.54,35,-5.36,34.9
TX-333,Mills County,Texas,24.53,36,-3.54,28.07
TX-335,Mitchell County,Texas,14.57,20,-5.93,20.5
TX-337,Montague County,Texas,30.18,48,-2.19,32.37
TX-339,Montgomery County,Texas,45.96,64,0.06,45.9
TX-341,Moore County,Texas,18.73,81,0.21,18.52
TX-343,Morris County,Texas,49.7,87,3.85,45.85
TX-345,Motley County,Texas,23.68,91,2.27,21.41
TX-347,Nacogdoches County,Texas,40.52,34,-7.02,47.54
TX-349,Navarro County,Texas,32.99,42,-4.6,37.59
TX-351,Newton County,Texas,41.88,13,-13.56,55.44
TX-353,Nolan County,Texas,20.67,49,-2.36,23.03
TX-355,Nueces County,Texas,22.48,32,-6.22,28.7
TX-357,Ochiltree County,Texas,26.18,113,5.71,20.47
TX-359,Oldham County,Texas,14.26,33,-3.45,17.71
TX-361,Orange County,Texas,41.39,20,-13.54,54.93
TX-363,Palo Pinto County,Texas,26.51,46,-2.88,29.39
TX-365,Panola County,Texas,46.31,59,-1.31,47.62
TX-367,Parker County,Texas,28.89,49,-2.88,31.77
TX-369,Parmer County,Texas,16.36,49,-1.35,17.71
TX-371,Pecos County,Texas,7.73,10,-5.68,13.41
TX-373,Polk County,Texas,47.66,53,-2.07,49.73
TX-375,Potter County,Texas,16.8,48,-2.17,18.97
TX-377,Presidio County,Texas,9.44,22,-3.87,13.31
TX-379,Rains County,Texas,44.89,87,3.81,41.08
TX-381,Randall County,Texas,16.78,45,-2.85,19.63
TX-383,Reagan County,Texas,11.24,15,-6.23,17.47
TX-385,Real County,Texas,18.25,14,-8.77,27.02
TX-387,Red River County,Texas,50.53,85,4.29,46.24
TX-389,Reeves County,Texas,5.43,6,-6.05,11.48
TX-391,Refugio County,Texas,22.23,13,-11.48,33.71
